MMR: Myanmar,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,150000,140000,140000,140000,200000,200000,200000,200000,200000,120000,150000,160000,200000
MMR: Myanmar,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,29,25,21,16,,,14,,,,,14,,,,,13,
MMR: Myanmar,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,569486
MNE: Montenegro,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,,0,,,,0,0,0,,,
MNE: Montenegro,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,,0,,,,0,0,0,,,
MNE: Montenegro,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,,0,,,,0,0,0,,,
MNE: Montenegro,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,,,,,,,8,,,,,5,,,,,4,
MNE: Montenegro,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,60
MNG: Mongolia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,,,,,,0,,,0,0,0,0
MNG: Mongolia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,,,,,,0,,,0,0,1200,2300
MNG: Mongolia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,,,,,,0,,,0,0,1200,2300
MNG: Mongolia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,1,1,1,1,,,2,,,,,4,,,,,4,
MNP: Northern Mariana Islands,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,,0,0,,
MNP: Northern Mariana Islands,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,,0,0,,
MNP: Northern Mariana Islands,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,0,0,,
MNP: Northern Mariana Islands,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,3,4,6,5,,,2,,,,,2,,,,,2,
MOZ: Mozambique,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,0,0,7700,5200,7100,56000,350000,380000
MOZ: Mozambique,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,68000,48000,70000
MOZ: Mozambique,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,0,0,7700,5200,7100,120000,390000,450000
MOZ: Mozambique,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,50,68,76,94,,,100,,,,,93,,,,,81,
MOZ: Mozambique,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,1914
MRT: Mauritania,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,,,0,,,,0,0,0,0,
MRT: Mauritania,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,,,0,,,,0,0,0,710,
MRT: Mauritania,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,,,0,,,,0,0,0,710,
MRT: Mauritania,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,40,32,21,21,,,35,,,,,71,,,,,73,
MRT: Mauritania,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,47884
MRT: Mauritania,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,18085
MSR: Montserrat,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,<1,<1,,,<1,,,,,<1,,,,,<1,
MTQ: Martinique,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,0,,,,,,,,0,,
MTQ: Martinique,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,0,,,,,,,,0,,
MTQ: Martinique,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,0,,,,,,,,0,,
MTQ: Martinique,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,13,15,16,15,,,14,,,,,15,,,,,14,
MUS: Mauritius,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,0,0,0,0,0,0,
MUS: Mauritius,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,0,0,0,0,28,0,
MUS: Mauritius,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,0,0,0,0,28,0,
MUS: Mauritius,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,1,2,<1,2,,,2,,,,,2,,,,,2,
MWI: Malawi,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,0,0,0,0,0,0,0,0,75,0,0
MWI: Malawi,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,0,0,0,0,0,0,0,0,27000,0,0
MWI: Malawi,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,0,0,0,0,0,0,0,0,27000,0,0
MWI: Malawi,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,516,62,56,51,,,49,,,,,42,,,,,42,
MWI: Malawi,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,11084
MYS: Malaysia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYS: Malaysia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,4400,2.3,1900
MYS: Malaysia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,0,0,0,0,0,4400,2.3,1900
MYS: Malaysia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,223,257,365,458,,,284,,,,,439,,,,,426,
MYS: Malaysia,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,37583
MYT: Mayotte,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,,,0,,3.7
MYT: Mayotte,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,,,0,,0
MYT: Mayotte,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,0,,3.7
MYT: Mayotte,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,4,7,12,15,,,16,,,,,16,,,,,17,
NAM: Namibia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0
NAM: Namibia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0
NAM: Namibia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0
NAM: Namibia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,36,31,34,24,,,16,,,,,12,,,,,12,
NAM: Namibia,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,1786
NCL: New Caledonia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,0,,,,,,0,0,,37,40
NCL: New Caledonia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,0,,,,,,0,0,,0,0
NCL: New Caledonia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,0,,,,,,0,0,,37,40
NCL: New Caledonia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,6,7,7,7,,,7,,,,,8,,,,,7,
NER: Niger,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,6200,6200,6200,6200,6200,6200,86000,77000,81000,88000,110000,150000,130000
NER: Niger,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,68000,150000,23000
NER: Niger,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,6200,6200,6200,6200,6200,6200,86000,77000,81000,88000,180000,300000,150000
NER: Niger,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,32,41,50,49,,,50,,,,,87,,,,,102,
NER: Niger,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,147577
NER: Niger,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,14031
NGA: Nigeria,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,0,0,1700000,540000,1000000,980000,860000,1100000,1300000,1400000,1600000
NGA: Nigeria,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,0,0,0,0,0,0,0,0,72000,72000,53000
NGA: Nigeria,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,0,0,1700000,540000,1000000,980000,860000,1100000,1400000,1400000,1700000
NGA: Nigeria,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,217,220,229,445,,,393,,,,,400,,,,,363,
NGA: Nigeria,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,38711
NGA: Nigeria,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,212544
NIC: Nicaragua,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
NIC: Nicaragua,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,6.7,3200,
NIC: Nicaragua,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,0,0,0,0,0,6.7,3200,
NIC: Nicaragua,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,20,15,14,16,,,11,,,,,10,,,,,9,
NIU: Niue,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,<1,<1,,,<1,,,,,<1,,,,,<1,
NLD: Netherlands (Kingdom of the),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,,,,0,0
NLD: Netherlands (Kingdom of the),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,,,,0,0
NLD: Netherlands (Kingdom of the),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,0,0
NLD: Netherlands (Kingdom of the),"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,155,160,171,157,,,134,,,,,140,,,,,190,
NOR: Norway,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,0,,,0,0,0,0,,0,0,0
NOR: Norway,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,0,,,0,0,0,0,,0,17,0.83
NOR: Norway,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,0,,,0,0,0,0,,0,17,0.83
NOR: Norway,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,30,36,46,52,,,71,,,,,93,,,,,97,
NPL: Nepal,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,21000,18000,18000,18000,18000,18000,18000,18000,0.71,0,0,0,0
NPL: Nepal,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,10000,9700,2800
NPL: Nepal,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,21000,18000,18000,18000,18000,18000,18000,18000,0.71,0,10000,9700,2800
NPL: Nepal,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,75,133,144,108,,,108,,,,,52,,,,,34,
NRU: Nauru,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,<1,<1,,,<1,,,,,<1,,,,,<1,
NRU: Nauru,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,240
NZL: New Zealand,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,0,0,0,0,,0,0,0,0,0,0,0
NZL: New Zealand,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,0,0,0,0,,0,0,0,0,2.6,85,12
NZL: New Zealand,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,0,0,0,0,,0,0,0,0,2.6,85,12
NZL: New Zealand,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,63,82,97,120,,,109,,,,,125,,,,,157,
OMN: Oman,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,0,0,,0,,,,0,0,0,0,0
OMN: Oman,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,0,0,,0,,,,0,0,0,0,0
OMN: Oman,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,0,0,,0,,,,0,0,0,0,0
OMN: Oman,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,37,66,84,84,,,89,,,,,103,,,,,279,
OMN: Oman,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,74
PAK: Pakistan,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,500000,400000,370000,310000,310000,780000,600000,190000,100000,49000,43000,42000,42000
PAK: Pakistan,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,6300,330000,28000
PAK: Pakistan,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,500000,400000,370000,310000,310000,780000,600000,190000,100000,49000,50000,370000,71000
PAK: Pakistan,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,436,200,198,145,,,172,,,,,158,,,,,192,
PAK: Pakistan,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,801814
PAK: Pakistan,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,56362
PAN: Panama,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0
PAN: Panama,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,,9.2,0,0
PAN: Panama,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,0,0,0,0,,9.2,0,0
PAN: Panama,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,9,10,11,13,,,18,,,,,19,,,,,75,
PER: Peru,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,44000,44000,44000,44000,44000,44000,17000,18000,17000,17000,17000,17000,17000
PER: Peru,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,1700,2000,0
PER: Peru,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,44000,44000,44000,44000,44000,44000,17000,18000,17000,17000,19000,19000,17000
PER: Peru,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,12,13,13,23,,,23,,,,,25,,,,,405,
PER: Peru,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,161450
PHL: Philippines,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,45000,5400,16000,0,41000,28000,22000,31000,160000,110000,65000,55000,39000
PHL: Philippines,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,130000,52000,250000
PHL: Philippines,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,45000,5400,16000,0,41000,28000,22000,31000,160000,110000,200000,110000,280000
PHL: Philippines,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,45,56,83,68,,,57,,,,,58,,,,,61,
PHL: Philippines,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,164
PLW: Palau,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,0,0,,,,,,,,0
PLW: Palau,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,0,0,,,,,,,,0
PLW: Palau,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,0,0,,,,,,,,0
PLW: Palau,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,1,<1,,,<1,,,,,<1,,,,,<1,
PNG: Papua New Guinea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,3100,2600,3500,5100,5200,5900,5900,9800
PNG: Papua New Guinea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,4700,1100,6800
PNG: Papua New Guinea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,3100,2600,3500,5100,5200,11000,7000,17000
PNG: Papua New Guinea,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,10,9,7,8,,,9,,,,,10,,,,,10,
POL: Poland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,,,,,,,,,0,0,0
POL: Poland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,,,,,,,,,0,4,22
POL: Poland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,,,,,,,,,0,4,22
POL: Poland,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,81,62,45,76,,,61,,,,,74,,,,,177,
PRI: Puerto Rico,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,0,0,0,0,
PRI: Puerto Rico,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,0,0,1,1600,
PRI: Puerto Rico,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,0,0,1,1600,
PRI: Puerto Rico,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,101,75,57,51,,,29,,,,,20,,,,,18,
PRK: Democratic People's Republic of Korea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,0,0,0,0,,0,0,,0,0,0,0
PRK: Democratic People's Republic of Korea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,0,0,0,0,,0,0,,0,230,1300,0
PRK: Democratic People's Republic of Korea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,0,0,0,0,,0,0,,0,230,1300,0
PRK: Democratic People's Republic of Korea,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,6,6,6,6,,,6,,,,,6,,,,,5,
PRT: Portugal,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,,0,,,,,0,0,0,0,0,0,0
PRT: Portugal,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,,0,,,,,0,0,0,0,0,0,0
PRT: Portugal,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,,0,,,,,0,0,0,0,0,0,0
PRT: Portugal,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,110,126,87,106,,,65,,,,,59,,,,,63,
PRY: Paraguay,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,
